,Ticker,Date,variable,Value
7177,TLKM,2020-05-14,Open,3110
7178,TLKM,2020-05-15,Open,3100
7179,TLKM,2020-05-18,Open,3100
7180,TLKM,2020-05-19,Open,3250
7181,TLKM,2020-05-20,Open,3200
7182,TLKM,2020-05-26,Open,3150
7183,TLKM,2020-05-27,Open,3250
7184,TLKM,2020-05-28,Open,3180
7185,TLKM,2020-05-29,Open,3100
7186,TLKM,2020-06-02,Open,3160
7187,TLKM,2020-06-03,Open,3280
7188,TLKM,2020-06-04,Open,3320
7189,TLKM,2020-06-05,Open,3360
7190,TLKM,2020-06-08,Open,3250
7191,TLKM,2020-06-09,Open,3250
7192,TLKM,2020-06-10,Open,3150
7193,TLKM,2020-06-11,Open,3120
7194,TLKM,2020-06-12,Open,3080
7195,TLKM,2020-06-15,Open,3060
7196,TLKM,2020-06-16,Open,3150
7197,TLKM,2020-06-17,Open,3210
7198,TLKM,2020-06-18,Open,3210
7199,TLKM,2020-06-19,Open,3300
7200,TLKM,2020-06-22,Open,3290
7201,TLKM,2020-06-23,Open,3200
7202,TLKM,2020-06-24,Open,3150
7203,TLKM,2020-06-25,Open,3160
7204,TLKM,2020-06-26,Open,3190
7205,TLKM,2020-06-29,Open,3200
7206,TLKM,2020-06-30,Open,3090
7207,TLKM,2020-07-01,Open,3070
7208,TLKM,2020-07-02,Open,3040
7209,TLKM,2020-07-03,Open,3150
7210,TLKM,2020-07-06,Open,3130
7211,TLKM,2020-07-07,Open,3060
7212,TLKM,2020-07-08,Open,3130
7213,TLKM,2020-07-09,Open,3170
7214,TLKM,2020-07-10,Open,3110
7215,TLKM,2020-07-13,Open,3120
7216,TLKM,2020-07-14,Open,3100
7217,TLKM,2020-07-15,Open,3120
7218,TLKM,2020-07-16,Open,3090
7219,TLKM,2020-07-17,Open,3100
7220,TLKM,2020-07-20,Open,3080
7221,TLKM,2020-07-21,Open,3050
7222,TLKM,2020-07-22,Open,3070
7223,TLKM,2020-07-23,Open,3070
7224,TLKM,2020-07-24,Open,3080
7225,TLKM,2020-07-27,Open,3020
7226,TLKM,2020-07-28,Open,3050
7227,TLKM,2020-07-29,Open,3030
7228,TLKM,2020-07-30,Open,3040
7229,TLKM,2020-08-03,Open,3060
7230,TLKM,2020-08-04,Open,2970
7231,TLKM,2020-08-05,Open,2960
7232,TLKM,2020-08-06,Open,3050
7233,TLKM,2020-08-07,Open,3020
7234,TLKM,2020-08-10,Open,3000
7235,TLKM,2020-08-11,Open,2980
7236,TLKM,2020-08-12,Open,2930
7237,TLKM,2020-08-13,Open,2950
7238,TLKM,2020-08-14,Open,3020
7239,TLKM,2020-08-18,Open,3030
7240,TLKM,2020-08-19,Open,3050
7241,TLKM,2020-08-24,Open,3010
7242,TLKM,2020-08-25,Open,3010
7243,TLKM,2020-08-26,Open,2980
7244,TLKM,2020-08-27,Open,3020
7245,TLKM,2020-08-28,Open,2990
7246,TLKM,2020-08-31,Open,2960
7247,TLKM,2020-09-01,Open,2900
7248,TLKM,2020-09-02,Open,2900
7249,TLKM,2020-09-03,Open,2950
7250,TLKM,2020-09-04,Open,2850
7251,TLKM,2020-09-07,Open,2870
7252,TLKM,2020-09-08,Open,2890
7253,TLKM,2020-09-09,Open,2850
7254,TLKM,2020-09-10,Open,2800
7255,TLKM,2020-09-11,Open,2670
7256,TLKM,2020-09-14,Open,2830
7257,TLKM,2020-09-15,Open,2890
7258,TLKM,2020-09-16,Open,2810
7259,TLKM,2020-09-17,Open,2810
7260,TLKM,2020-09-18,Open,2850
7261,TLKM,2020-09-21,Open,2890
7262,TLKM,2020-09-22,Open,2790
7263,TLKM,2020-09-23,Open,2770
7264,TLKM,2020-09-24,Open,2750
7265,TLKM,2020-09-25,Open,2720
7266,TLKM,2020-09-28,Open,2710
7267,TLKM,2020-09-29,Open,2690
7268,TLKM,2020-09-30,Open,2630
7269,TLKM,2020-10-01,Open,2600
7270,TLKM,2020-10-02,Open,2750
7271,TLKM,2020-10-05,Open,2690
7272,TLKM,2020-10-06,Open,2680
7273,TLKM,2020-10-07,Open,2650
7274,TLKM,2020-10-08,Open,2670
7275,TLKM,2020-10-09,Open,2710
7276,TLKM,2020-10-12,Open,2750
7277,TLKM,2020-10-13,Open,2730
7278,TLKM,2020-10-14,Open,2730
7279,TLKM,2020-10-15,Open,2800
7280,TLKM,2020-10-16,Open,2780
7281,TLKM,2020-10-19,Open,2800
7282,TLKM,2020-10-20,Open,2710
7283,TLKM,2020-10-21,Open,2680
7284,TLKM,2020-10-22,Open,2670
7285,TLKM,2020-10-23,Open,2710
7286,TLKM,2020-10-26,Open,2630
7287,TLKM,2020-10-27,Open,2640
7288,TLKM,2020-11-02,Open,2590
7289,TLKM,2020-11-03,Open,2570
7290,TLKM,2020-11-04,Open,2600
7291,TLKM,2020-11-05,Open,2630
7292,TLKM,2020-11-06,Open,2800
7293,TLKM,2020-11-09,Open,2860
7294,TLKM,2020-11-10,Open,2950
7295,TLKM,2020-11-11,Open,2900
7296,TLKM,2020-11-12,Open,3080
7297,TLKM,2020-11-13,Open,3010
7298,TLKM,2020-11-16,Open,3040
7299,TLKM,2020-11-17,Open,3100
7300,TLKM,2020-11-18,Open,3200
7301,TLKM,2020-11-19,Open,3150
7302,TLKM,2020-11-20,Open,3190
7303,TLKM,2020-11-23,Open,3230
7304,TLKM,2020-11-24,Open,3350
7305,TLKM,2020-11-25,Open,3370
7306,TLKM,2020-11-26,Open,3280
7307,TLKM,2020-11-27,Open,3480
7308,TLKM,2020-11-30,Open,3460
7309,TLKM,2020-12-01,Open,3230
7310,TLKM,2020-12-02,Open,3270
7311,TLKM,2020-12-03,Open,3330
7312,TLKM,2020-12-04,Open,3270
7313,TLKM,2020-12-07,Open,3280
7314,TLKM,2020-12-08,Open,3350
7315,TLKM,2020-12-10,Open,3270
7316,TLKM,2020-12-11,Open,3270
7317,TLKM,2020-12-14,Open,3300
7318,TLKM,2020-12-15,Open,3320
7319,TLKM,2020-12-16,Open,3500
7320,TLKM,2020-12-17,Open,3610
7321,TLKM,2020-12-18,Open,3500
7322,TLKM,2020-12-21,Open,3530
7323,TLKM,2020-12-22,Open,3500
7324,TLKM,2020-12-23,Open,3350
7325,TLKM,2020-12-28,Open,3370
7326,TLKM,2020-12-29,Open,3500
7327,TLKM,2020-12-30,Open,3420
7328,TLKM,2021-01-04,Open,3320
7329,TLKM,2021-01-05,Open,3480
7330,TLKM,2021-01-06,Open,3470
7331,TLKM,2021-01-07,Open,3390
7332,TLKM,2021-01-08,Open,3450
7333,TLKM,2021-01-11,Open,3590
7334,TLKM,2021-01-12,Open,3600
7335,TLKM,2021-01-13,Open,3550
7336,TLKM,2021-01-14,Open,3480
7337,TLKM,2021-01-15,Open,3510
7338,TLKM,2021-01-18,Open,3480
7339,TLKM,2021-01-19,Open,3470
7340,TLKM,2021-01-20,Open,3420
7341,TLKM,2021-01-21,Open,3500
7342,TLKM,2021-01-22,Open,3420
7343,TLKM,2021-01-25,Open,3370
7344,TLKM,2021-01-26,Open,3360
7345,TLKM,2021-01-27,Open,3340
7346,TLKM,2021-01-28,Open,3280
7347,TLKM,2021-01-29,Open,3290
7348,TLKM,2021-02-01,Open,3130
7349,TLKM,2021-02-02,Open,3300
7350,TLKM,2021-02-03,Open,3250
7351,TLKM,2021-02-04,Open,3270
7352,TLKM,2021-02-05,Open,3320
7353,TLKM,2021-02-08,Open,3300
7354,TLKM,2021-02-09,Open,3250
7355,TLKM,2021-02-10,Open,3180
7356,TLKM,2021-02-11,Open,3220
7357,TLKM,2021-02-15,Open,3200
7358,TLKM,2021-02-16,Open,3200
7359,TLKM,2021-02-17,Open,3220
7360,TLKM,2021-02-18,Open,3190
7361,TLKM,2021-02-19,Open,3180
7362,TLKM,2021-02-22,Open,3210
7363,TLKM,2021-02-23,Open,3200
7364,TLKM,2021-02-24,Open,3490
7365,TLKM,2021-02-25,Open,3510
7366,TLKM,2021-02-26,Open,3450
7367,TLKM,2021-03-01,Open,3490
7368,TLKM,2021-03-02,Open,3490
7369,TLKM,2021-03-03,Open,3480
7370,TLKM,2021-03-04,Open,3420
7371,TLKM,2021-03-05,Open,3340
7372,TLKM,2021-03-08,Open,3360
7373,TLKM,2021-03-09,Open,3370
7374,TLKM,2021-03-10,Open,3340
7375,TLKM,2021-03-12,Open,3440
7376,TLKM,2021-03-15,Open,3440
7377,TLKM,2021-03-16,Open,3400
7378,TLKM,2021-03-17,Open,3410
7379,TLKM,2021-03-18,Open,3450
7380,TLKM,2021-03-19,Open,3410
7381,TLKM,2021-03-22,Open,3440
7382,TLKM,2021-03-23,Open,3390
7383,TLKM,2021-03-24,Open,3320
7384,TLKM,2021-03-25,Open,3400
7385,TLKM,2021-03-26,Open,3410
7386,TLKM,2021-03-29,Open,3470
7387,TLKM,2021-03-30,Open,3420
7388,TLKM,2021-03-31,Open,3380
7389,TLKM,2021-04-01,Open,3390
7390,TLKM,2021-04-05,Open,3430
7391,TLKM,2021-04-06,Open,3400
7392,TLKM,2021-04-07,Open,3410
7393,TLKM,2021-04-08,Open,3380
7394,TLKM,2021-04-09,Open,3390
7395,TLKM,2021-04-12,Open,3340
7396,TLKM,2021-04-13,Open,3340
7397,TLKM,2021-04-14,Open,3360
7398,TLKM,2021-04-15,Open,3340
7399,TLKM,2021-04-16,Open,3370
7400,TLKM,2021-04-19,Open,3330
7401,TLKM,2021-04-20,Open,3330
7402,TLKM,2021-04-21,Open,3290
7403,TLKM,2021-04-22,Open,3290
7404,TLKM,2021-04-23,Open,3330
7405,TLKM,2021-04-26,Open,3280
7406,TLKM,2021-04-27,Open,3240
7407,TLKM,2021-04-28,Open,3160
7408,TLKM,2021-04-29,Open,3150
7409,TLKM,2021-04-30,Open,3220
7410,TLKM,2021-05-03,Open,3200
7411,TLKM,2021-05-04,Open,3180
7412,TLKM,2021-05-05,Open,3210
7413,TLKM,2021-05-06,Open,3200
7414,TLKM,2021-05-07,Open,3200
7415,TLKM,2021-05-10,Open,3190
7416,TLKM,2021-05-11,Open,3170
7417,TLKM,2021-05-17,Open,3190
7418,TLKM,2021-05-18,Open,3190
7419,TLKM,2021-05-19,Open,3150
7420,TLKM,2021-05-20,Open,3190
7421,TLKM,2021-05-21,Open,3340
7422,TLKM,2021-05-24,Open,3290
7423,TLKM,2021-05-25,Open,3290
7424,TLKM,2021-05-27,Open,3350
7425,TLKM,2021-05-28,Open,3380
7426,TLKM,2021-05-31,Open,3300
7427,TLKM,2021-06-02,Open,3490
7428,TLKM,2021-06-03,Open,3420
7429,TLKM,2021-06-04,Open,3490
7430,TLKM,2021-06-07,Open,3540
7431,TLKM,2021-06-08,Open,3550
7432,TLKM,2021-06-09,Open,3340
7433,TLKM,2021-06-10,Open,3350
7434,TLKM,2021-06-11,Open,3490
7435,TLKM,2021-06-14,Open,3460
7436,TLKM,2021-06-15,Open,3410
7437,TLKM,2021-06-16,Open,3380
7438,TLKM,2021-06-17,Open,3370
7439,TLKM,2021-06-18,Open,3350
7440,TLKM,2021-06-21,Open,3280
7441,TLKM,2021-06-22,Open,3300
7442,TLKM,2021-06-23,Open,3310
7443,TLKM,2021-06-24,Open,3330
7444,TLKM,2021-06-25,Open,3250
7445,TLKM,2021-06-28,Open,3250
7446,TLKM,2021-06-29,Open,3190
7447,TLKM,2021-06-30,Open,3150
7448,TLKM,2021-07-01,Open,3160
7449,TLKM,2021-07-02,Open,3110
7450,TLKM,2021-07-05,Open,3070
7451,TLKM,2021-07-06,Open,3050
7452,TLKM,2021-07-07,Open,3030
7453,TLKM,2021-07-08,Open,3060
7454,TLKM,2021-07-09,Open,3040
7455,TLKM,2021-07-12,Open,3190
7456,TLKM,2021-07-13,Open,3160
7457,TLKM,2021-07-14,Open,3050
7458,TLKM,2021-07-15,Open,3110
7459,TLKM,2021-07-16,Open,3140
7460,TLKM,2021-07-19,Open,3160
7461,TLKM,2021-07-21,Open,3190
7462,TLKM,2021-07-22,Open,3210
7463,TLKM,2021-07-23,Open,3250
7464,TLKM,2021-07-26,Open,3140
7465,TLKM,2021-07-27,Open,3210
7466,TLKM,2021-07-28,Open,3250
7467,TLKM,2021-07-29,Open,3210
7468,TLKM,2021-07-30,Open,3200
7469,TLKM,2021-08-02,Open,3240
7470,TLKM,2021-08-03,Open,3310
7471,TLKM,2021-08-04,Open,3330
7472,TLKM,2021-08-05,Open,3360
7473,TLKM,2021-08-06,Open,3360
7474,TLKM,2021-08-09,Open,3260
7475,TLKM,2021-08-10,Open,3240
7476,TLKM,2021-08-12,Open,3260
7477,TLKM,2021-08-13,Open,3370
7478,TLKM,2021-08-16,Open,3300
7479,TLKM,2021-08-18,Open,3360
7480,TLKM,2021-08-19,Open,3410
7481,TLKM,2021-08-20,Open,3390
7482,TLKM,2021-08-23,Open,3420
7483,TLKM,2021-08-24,Open,3410
7484,TLKM,2021-08-25,Open,3390
7485,TLKM,2021-08-26,Open,3330
7486,TLKM,2021-08-27,Open,3370
7487,TLKM,2021-08-30,Open,3330
7488,TLKM,2021-08-31,Open,3400
7489,TLKM,2021-09-01,Open,3420
7490,TLKM,2021-09-02,Open,3350
7491,TLKM,2021-09-03,Open,3400
7492,TLKM,2021-09-06,Open,3410
7493,TLKM,2021-09-07,Open,3410
7494,TLKM,2021-09-08,Open,3400
7495,TLKM,2021-09-09,Open,3360
7496,TLKM,2021-09-10,Open,3380
7497,TLKM,2021-09-13,Open,3310
7498,TLKM,2021-09-14,Open,3380
7499,TLKM,2021-09-15,Open,3430
7500,TLKM,2021-09-16,Open,3470
7501,TLKM,2021-09-17,Open,3400
7502,TLKM,2021-09-20,Open,3500
7503,TLKM,2021-09-21,Open,3500
7504,TLKM,2021-09-22,Open,3530
7505,TLKM,2021-09-23,Open,3600
7506,TLKM,2021-09-24,Open,3560
7507,TLKM,2021-09-27,Open,3530
7508,TLKM,2021-09-28,Open,3510
7509,TLKM,2021-09-29,Open,3490
7510,TLKM,2021-09-30,Open,3550
7511,TLKM,2021-10-01,Open,3680
7512,TLKM,2021-10-04,Open,3620
7513,TLKM,2021-10-05,Open,3670
7514,TLKM,2021-10-06,Open,3690
7515,TLKM,2021-10-07,Open,3720
7516,TLKM,2021-10-08,Open,3730
7517,TLKM,2021-10-11,Open,3800
7518,TLKM,2021-10-12,Open,3780
7519,TLKM,2021-10-13,Open,3750
7520,TLKM,2021-10-14,Open,3770
7521,ADRO,2015-07-06,High,760
7522,ADRO,2015-07-07,High,745
7523,ADRO,2015-07-08,High,705
7524,ADRO,2015-07-09,High,665
7525,ADRO,2015-07-10,High,655
7526,ADRO,2015-07-13,High,645
7527,ADRO,2015-07-14,High,625
7528,ADRO,2015-07-15,High,605
7529,ADRO,2015-07-22,High,600
7530,ADRO,2015-07-23,High,600
7531,ADRO,2015-07-24,High,595
7532,ADRO,2015-07-27,High,575
7533,ADRO,2015-07-28,High,600
7534,ADRO,2015-07-29,High,615
7535,ADRO,2015-07-30,High,600
7536,ADRO,2015-07-31,High,595
7537,ADRO,2015-08-03,High,595
7538,ADRO,2015-08-04,High,600
7539,ADRO,2015-08-05,High,610
7540,ADRO,2015-08-06,High,600
7541,ADRO,2015-08-07,High,595
7542,ADRO,2015-08-10,High,580
7543,ADRO,2015-08-11,High,580
7544,ADRO,2015-08-12,High,505
7545,ADRO,2015-08-13,High,505
7546,ADRO,2015-08-14,High,505
7547,ADRO,2015-08-18,High,500
7548,ADRO,2015-08-19,High,500
7549,ADRO,2015-08-20,High,491
7550,ADRO,2015-08-21,High,495
7551,ADRO,2015-08-24,High,480
7552,ADRO,2015-08-25,High,585
7553,ADRO,2015-08-26,High,580
7554,ADRO,2015-08-27,High,590
7555,ADRO,2015-08-28,High,650
7556,ADRO,2015-08-31,High,635
7557,ADRO,2015-09-01,High,620
7558,ADRO,2015-09-02,High,615
7559,ADRO,2015-09-03,High,630
7560,ADRO,2015-09-04,High,620
7561,ADRO,2015-09-07,High,595
7562,ADRO,2015-09-08,High,585
7563,ADRO,2015-09-09,High,595
7564,ADRO,2015-09-10,High,570
7565,ADRO,2015-09-11,High,565
7566,ADRO,2015-09-14,High,585
7567,ADRO,2015-09-15,High,580
7568,ADRO,2015-09-16,High,590
7569,ADRO,2015-09-17,High,590
7570,ADRO,2015-09-18,High,610
7571,ADRO,2015-09-21,High,610
7572,ADRO,2015-09-22,High,615
7573,ADRO,2015-09-23,High,595
7574,ADRO,2015-09-25,High,585
7575,ADRO,2015-09-28,High,590
7576,ADRO,2015-09-29,High,540
7577,ADRO,2015-09-30,High,540
7578,ADRO,2015-10-01,High,545
7579,ADRO,2015-10-02,High,530
7580,ADRO,2015-10-05,High,540
7581,ADRO,2015-10-06,High,570
7582,ADRO,2015-10-07,High,630
7583,ADRO,2015-10-08,High,625
7584,ADRO,2015-10-09,High,710
7585,ADRO,2015-10-12,High,705
7586,ADRO,2015-10-13,High,695
7587,ADRO,2015-10-15,High,665
7588,ADRO,2015-10-16,High,675
7589,ADRO,2015-10-19,High,660
7590,ADRO,2015-10-20,High,695
7591,ADRO,2015-10-21,High,695
7592,ADRO,2015-10-22,High,655
7593,ADRO,2015-10-23,High,675
7594,ADRO,2015-10-26,High,680
7595,ADRO,2015-10-27,High,675
7596,ADRO,2015-10-28,High,660
7597,ADRO,2015-10-29,High,660
7598,ADRO,2015-10-30,High,620
7599,ADRO,2015-11-02,High,615
7600,ADRO,2015-11-03,High,645
7601,ADRO,2015-11-04,High,660
7602,ADRO,2015-11-05,High,655
7603,ADRO,2015-11-06,High,645
7604,ADRO,2015-11-09,High,640
7605,ADRO,2015-11-10,High,635
7606,ADRO,2015-11-11,High,645
7607,ADRO,2015-11-12,High,645
7608,ADRO,2015-11-13,High,610
7609,ADRO,2015-11-16,High,575
7610,ADRO,2015-11-17,High,575
7611,ADRO,2015-11-18,High,580
7612,ADRO,2015-11-19,High,605
7613,ADRO,2015-11-20,High,605
7614,ADRO,2015-11-23,High,595
7615,ADRO,2015-11-24,High,580
7616,ADRO,2015-11-25,High,585
7617,ADRO,2015-11-26,High,595
7618,ADRO,2015-11-27,High,585
7619,ADRO,2015-11-30,High,565
7620,ADRO,2015-12-01,High,560
7621,ADRO,2015-12-02,High,550
7622,ADRO,2015-12-03,High,535
7623,ADRO,2015-12-04,High,540
7624,ADRO,2015-12-07,High,530
7625,ADRO,2015-12-08,High,515
7626,ADRO,2015-12-10,High,498
7627,ADRO,2015-12-11,High,494
7628,ADRO,2015-12-14,High,482
7629,ADRO,2015-12-15,High,482
7630,ADRO,2015-12-16,High,510
7631,ADRO,2015-12-17,High,530
7632,ADRO,2015-12-18,High,515
7633,ADRO,2015-12-21,High,505
7634,ADRO,2015-12-22,High,510
7635,ADRO,2015-12-23,High,505
7636,ADRO,2015-12-28,High,520
7637,ADRO,2015-12-29,High,520
7638,ADRO,2015-12-30,High,530
7639,ADRO,2016-01-04,High,515
7640,ADRO,2016-01-05,High,510
7641,ADRO,2016-01-06,High,510
7642,ADRO,2016-01-07,High,500
7643,ADRO,2016-01-08,High,499
7644,ADRO,2016-01-11,High,499
7645,ADRO,2016-01-12,High,490
7646,ADRO,2016-01-13,High,488
7647,ADRO,2016-01-14,High,471
7648,ADRO,2016-01-15,High,469
7649,ADRO,2016-01-18,High,452
7650,ADRO,2016-01-19,High,463
7651,ADRO,2016-01-20,High,466
7652,ADRO,2016-01-21,High,462
7653,ADRO,2016-01-22,High,520
7654,ADRO,2016-01-25,High,530
7655,ADRO,2016-01-26,High,493
7656,ADRO,2016-01-27,High,495
7657,ADRO,2016-01-28,High,520
7658,ADRO,2016-01-29,High,540
7659,ADRO,2016-02-01,High,535
7660,ADRO,2016-02-02,High,580
7661,ADRO,2016-02-03,High,580
7662,ADRO,2016-02-04,High,630
7663,ADRO,2016-02-05,High,655
7664,ADRO,2016-02-09,High,625
7665,ADRO,2016-02-10,High,595
7666,ADRO,2016-02-11,High,615
7667,ADRO,2016-02-12,High,610
7668,ADRO,2016-02-15,High,620
7669,ADRO,2016-02-16,High,620
7670,ADRO,2016-02-17,High,630
7671,ADRO,2016-02-18,High,645
7672,ADRO,2016-02-19,High,620
7673,ADRO,2016-02-22,High,600
7674,ADRO,2016-02-23,High,615
7675,ADRO,2016-02-24,High,605
7676,ADRO,2016-02-25,High,605
7677,ADRO,2016-02-26,High,600
7678,ADRO,2016-02-29,High,610
7679,ADRO,2016-03-01,High,670
7680,ADRO,2016-03-02,High,690
7681,ADRO,2016-03-03,High,675
7682,ADRO,2016-03-04,High,685
7683,ADRO,2016-03-07,High,745
7684,ADRO,2016-03-08,High,795
7685,ADRO,2016-03-10,High,800
7686,ADRO,2016-03-15,High,735
7687,ADRO,2016-03-16,High,735
7688,ADRO,2016-03-17,High,755
7689,ADRO,2016-03-18,High,760
7690,ADRO,2016-03-21,High,715
7691,ADRO,2016-03-22,High,720
7692,ADRO,2016-03-23,High,705
7693,ADRO,2016-03-24,High,685
7694,ADRO,2016-03-28,High,680
7695,ADRO,2016-03-29,High,670
7696,ADRO,2016-03-30,High,670
7697,ADRO,2016-03-31,High,670
7698,ADRO,2016-04-01,High,665
7699,ADRO,2016-04-04,High,690
7700,ADRO,2016-04-05,High,685
7701,ADRO,2016-04-06,High,695
7702,ADRO,2016-04-07,High,715
7703,ADRO,2016-04-08,High,705
7704,ADRO,2016-04-12,High,715
7705,ADRO,2016-04-20,High,730
7706,ADRO,2016-04-21,High,760
7707,ADRO,2016-04-22,High,760
7708,ADRO,2016-04-25,High,770
7709,ADRO,2016-04-26,High,745
7710,ADRO,2016-04-27,High,735
7711,ADRO,2016-04-28,High,745
7712,ADRO,2016-04-29,High,735
7713,ADRO,2016-05-02,High,730
7714,ADRO,2016-05-03,High,725
7715,ADRO,2016-05-04,High,720
7716,ADRO,2016-05-09,High,715
7717,ADRO,2016-05-10,High,685
7718,ADRO,2016-05-11,High,700
7719,ADRO,2016-05-12,High,700
7720,ADRO,2016-05-13,High,695
7721,ADRO,2016-05-16,High,695
7722,ADRO,2016-05-17,High,710
7723,ADRO,2016-05-18,High,705
7724,ADRO,2016-05-19,High,685
7725,ADRO,2016-05-20,High,685
7726,ADRO,2016-05-23,High,685
7727,ADRO,2016-05-24,High,680
7728,ADRO,2016-05-25,High,690
7729,ADRO,2016-05-26,High,705
7730,ADRO,2016-05-27,High,710
7731,ADRO,2016-05-30,High,710
7732,ADRO,2016-05-31,High,710
7733,ADRO,2016-06-01,High,725
7734,ADRO,2016-06-02,High,770
7735,ADRO,2016-06-03,High,825
7736,ADRO,2016-06-06,High,845
7737,ADRO,2016-06-07,High,915
7738,ADRO,2016-06-08,High,930
7739,ADRO,2016-06-09,High,945
7740,ADRO,2016-06-10,High,935
7741,ADRO,2016-06-13,High,875
7742,ADRO,2016-06-14,High,895
7743,ADRO,2016-06-15,High,875
7744,ADRO,2016-06-16,High,865
7745,ADRO,2016-06-17,High,850
7746,ADRO,2016-06-20,High,850
7747,ADRO,2016-06-21,High,865
7748,ADRO,2016-06-22,High,870
7749,ADRO,2016-06-23,High,865
7750,ADRO,2016-06-24,High,855
7751,ADRO,2016-06-27,High,840
7752,ADRO,2016-06-28,High,865
7753,ADRO,2016-06-29,High,885
7754,ADRO,2016-06-30,High,875
7755,ADRO,2016-07-01,High,895
7756,ADRO,2016-07-11,High,940
7757,ADRO,2016-07-12,High,980
7758,ADRO,2016-07-13,High,1075
7759,ADRO,2016-07-14,High,1070
7760,ADRO,2016-07-15,High,1060
7761,ADRO,2016-07-18,High,1040
7762,ADRO,2016-07-19,High,1050
7763,ADRO,2016-07-20,High,1065
7764,ADRO,2016-07-21,High,1055
7765,ADRO,2016-07-22,High,1060
7766,ADRO,2016-07-25,High,1070
7767,ADRO,2016-07-26,High,1090
7768,ADRO,2016-07-27,High,1065
7769,ADRO,2016-07-28,High,1070
7770,ADRO,2016-07-29,High,1070
7771,ADRO,2016-08-01,High,1045
7772,ADRO,2016-08-02,High,1120
7773,ADRO,2016-08-03,High,1190
7774,ADRO,2016-08-04,High,1185
7775,ADRO,2016-08-05,High,1155
7776,ADRO,2016-08-08,High,1165
7777,ADRO,2016-08-09,High,1200
7778,ADRO,2016-08-10,High,1200
7779,ADRO,2016-08-11,High,1145
7780,ADRO,2016-08-12,High,1145
7781,ADRO,2016-08-15,High,1150
7782,ADRO,2016-08-16,High,1170
7783,ADRO,2016-08-18,High,1175
7784,ADRO,2016-08-19,High,1165
7785,ADRO,2016-08-22,High,1130
7786,ADRO,2016-08-23,High,1115
7787,ADRO,2016-08-24,High,1090
7788,ADRO,2016-08-25,High,1105
7789,ADRO,2016-08-26,High,1115
7790,ADRO,2016-08-29,High,1095
7791,ADRO,2016-08-30,High,1135
7792,ADRO,2016-08-31,High,1190
7793,ADRO,2016-09-01,High,1190
7794,ADRO,2016-09-02,High,1190
7795,ADRO,2016-09-05,High,1220
7796,ADRO,2016-09-06,High,1245
7797,ADRO,2016-09-07,High,1250
7798,ADRO,2016-09-08,High,1285
7799,ADRO,2016-09-09,High,1275
7800,ADRO,2016-09-13,High,1250
7801,ADRO,2016-09-14,High,1150
7802,ADRO,2016-09-15,High,1170
7803,ADRO,2016-09-16,High,1195
7804,ADRO,2016-09-19,High,1210
7805,ADRO,2016-09-20,High,1195
7806,ADRO,2016-09-21,High,1180
7807,ADRO,2016-09-22,High,1230
7808,ADRO,2016-09-23,High,1230
7809,ADRO,2016-09-26,High,1215
7810,ADRO,2016-09-27,High,1215
7811,ADRO,2016-09-28,High,1215
7812,ADRO,2016-09-29,High,1290
7813,ADRO,2016-09-30,High,1270
7814,ADRO,2016-10-03,High,1300
7815,ADRO,2016-10-04,High,1345
7816,ADRO,2016-10-05,High,1325
7817,ADRO,2016-10-06,High,1370
7818,ADRO,2016-10-07,High,1380
7819,ADRO,2016-10-10,High,1400
7820,ADRO,2016-10-11,High,1415
7821,ADRO,2016-10-12,High,1410
7822,ADRO,2016-10-13,High,1430
7823,ADRO,2016-10-14,High,1425
7824,ADRO,2016-10-17,High,1480
7825,ADRO,2016-10-18,High,1520
7826,ADRO,2016-10-19,High,1545
7827,ADRO,2016-10-20,High,1540
7828,ADRO,2016-10-21,High,1545
7829,ADRO,2016-10-24,High,1540
7830,ADRO,2016-10-25,High,1540
7831,ADRO,2016-10-26,High,1595
7832,ADRO,2016-10-27,High,1605
7833,ADRO,2016-10-28,High,1585
7834,ADRO,2016-10-31,High,1585
7835,ADRO,2016-11-01,High,1650
7836,ADRO,2016-11-02,High,1735
7837,ADRO,2016-11-03,High,1710
7838,ADRO,2016-11-04,High,1670
7839,ADRO,2016-11-07,High,1710
7840,ADRO,2016-11-08,High,1720
7841,ADRO,2016-11-09,High,1645
7842,ADRO,2016-11-10,High,1685
7843,ADRO,2016-11-11,High,1695
7844,ADRO,2016-11-14,High,1680
7845,ADRO,2016-11-15,High,1650
7846,ADRO,2016-11-16,High,1555
7847,ADRO,2016-11-17,High,1555
7848,ADRO,2016-11-18,High,1535
7849,ADRO,2016-11-21,High,1540
7850,ADRO,2016-11-22,High,1620
7851,ADRO,2016-11-23,High,1680
7852,ADRO,2016-11-24,High,1665
7853,ADRO,2016-11-25,High,1675
7854,ADRO,2016-11-28,High,1685
7855,ADRO,2016-11-29,High,1700
7856,ADRO,2016-11-30,High,1660
7857,ADRO,2016-12-01,High,1620
7858,ADRO,2016-12-02,High,1670
7859,ADRO,2016-12-05,High,1735
7860,ADRO,2016-12-06,High,1770
7861,ADRO,2016-12-07,High,1720
7862,ADRO,2016-12-08,High,1710
7863,ADRO,2016-12-09,High,1700
7864,ADRO,2016-12-13,High,1715
7865,ADRO,2016-12-14,High,1710
7866,ADRO,2016-12-15,High,1700
7867,ADRO,2016-12-16,High,1710
7868,ADRO,2016-12-19,High,1710
7869,ADRO,2016-12-20,High,1710
