,Ticker,Date,variable,Value
24197,WIKA,2016-01-20,Close,2597
24198,WIKA,2016-01-21,Close,2593
24199,WIKA,2016-01-22,Close,2611
24200,WIKA,2016-01-25,Close,2606
24201,WIKA,2016-01-26,Close,2583
24202,WIKA,2016-01-27,Close,2593
24203,WIKA,2016-01-28,Close,2574
24204,WIKA,2016-01-29,Close,2593
24205,WIKA,2016-02-01,Close,2542
24206,WIKA,2016-02-02,Close,2505
24207,WIKA,2016-02-03,Close,2481
24208,WIKA,2016-02-04,Close,2477
24209,WIKA,2016-02-05,Close,2477
24210,WIKA,2016-02-09,Close,2449
24211,WIKA,2016-02-10,Close,2477
24212,WIKA,2016-02-11,Close,2500
24213,WIKA,2016-02-12,Close,2505
24214,WIKA,2016-02-15,Close,2518
24215,WIKA,2016-02-16,Close,2532
24216,WIKA,2016-02-17,Close,2514
24217,WIKA,2016-02-18,Close,2514
24218,WIKA,2016-02-19,Close,2486
24219,WIKA,2016-02-22,Close,2454
24220,WIKA,2016-02-23,Close,2407
24221,WIKA,2016-02-24,Close,2426
24222,WIKA,2016-02-25,Close,2403
24223,WIKA,2016-02-26,Close,2407
24224,WIKA,2016-02-29,Close,2412
24225,WIKA,2016-03-01,Close,2412
24226,WIKA,2016-03-02,Close,2329
24227,WIKA,2016-03-03,Close,2268
24228,WIKA,2016-03-04,Close,2287
24229,WIKA,2016-03-07,Close,2333
24230,WIKA,2016-03-08,Close,2338
24231,WIKA,2016-03-10,Close,2370
24232,WIKA,2016-03-15,Close,2356
24233,WIKA,2016-03-16,Close,2467
24234,WIKA,2016-03-17,Close,2505
24235,WIKA,2016-03-18,Close,2477
24236,WIKA,2016-03-21,Close,2449
24237,WIKA,2016-03-22,Close,2454
24238,WIKA,2016-03-23,Close,2449
24239,WIKA,2016-03-24,Close,2449
24240,WIKA,2016-03-28,Close,2407
24241,WIKA,2016-03-29,Close,2393
24242,WIKA,2016-03-30,Close,2393
24243,WIKA,2016-03-31,Close,2417
24244,WIKA,2016-04-01,Close,2444
24245,WIKA,2016-04-04,Close,2477
24246,WIKA,2016-04-05,Close,2454
24247,WIKA,2016-04-06,Close,2449
24248,WIKA,2016-04-07,Close,2421
24249,WIKA,2016-04-08,Close,2454
24250,WIKA,2016-04-12,Close,2454
24251,WIKA,2016-04-20,Close,2509
24252,WIKA,2016-04-21,Close,2509
24253,WIKA,2016-04-22,Close,2532
24254,WIKA,2016-04-26,Close,2514
24255,WIKA,2016-04-27,Close,2481
24256,WIKA,2016-04-28,Close,2500
24257,WIKA,2016-04-29,Close,2454
24258,WIKA,2016-05-02,Close,2389
24259,WIKA,2016-05-03,Close,2444
24260,WIKA,2016-05-04,Close,2370
24261,WIKA,2016-05-09,Close,2315
24262,WIKA,2016-05-10,Close,2268
24263,WIKA,2016-05-11,Close,2296
24264,WIKA,2016-05-12,Close,2278
24265,WIKA,2016-05-13,Close,2250
24266,WIKA,2016-05-16,Close,2204
24267,WIKA,2016-05-17,Close,2148
24268,WIKA,2016-05-18,Close,2120
24269,WIKA,2016-05-19,Close,2046
24270,WIKA,2016-05-20,Close,2074
24271,WIKA,2016-05-23,Close,2250
24272,WIKA,2016-05-24,Close,2241
24273,WIKA,2016-05-25,Close,2241
24274,WIKA,2016-05-26,Close,2231
24275,WIKA,2016-05-27,Close,2259
24276,WIKA,2016-05-30,Close,2259
24277,WIKA,2016-05-31,Close,2222
24278,WIKA,2016-06-01,Close,2268
24279,WIKA,2016-06-02,Close,2231
24280,WIKA,2016-06-03,Close,2417
24281,WIKA,2016-06-06,Close,2491
24282,WIKA,2016-06-07,Close,2444
24283,WIKA,2016-06-08,Close,2454
24284,WIKA,2016-06-09,Close,2500
24285,WIKA,2016-06-10,Close,2454
24286,WIKA,2016-06-13,Close,2481
24287,WIKA,2016-06-14,Close,2500
24288,WIKA,2016-06-15,Close,2602
24289,WIKA,2016-06-16,Close,2593
24290,WIKA,2016-06-17,Close,2630
24291,WIKA,2016-06-20,Close,2685
24292,WIKA,2016-06-21,Close,2731
24293,WIKA,2016-06-22,Close,2731
24294,WIKA,2016-06-23,Close,2648
24295,WIKA,2016-06-24,Close,2648
24296,WIKA,2016-06-27,Close,2694
24297,WIKA,2016-06-28,Close,2731
24298,WIKA,2016-06-29,Close,2741
24299,WIKA,2016-06-30,Close,2741
24300,WIKA,2016-07-01,Close,2667
24301,WIKA,2016-07-11,Close,2639
24302,WIKA,2016-07-12,Close,2648
24303,WIKA,2016-07-13,Close,2648
24304,WIKA,2016-07-14,Close,2639
24305,WIKA,2016-07-15,Close,2657
24306,WIKA,2016-07-18,Close,2667
24307,WIKA,2016-07-19,Close,2648
24308,WIKA,2016-07-20,Close,2648
24309,WIKA,2016-07-21,Close,2648
24310,WIKA,2016-07-22,Close,2648
24311,WIKA,2016-07-25,Close,2648
24312,WIKA,2016-07-26,Close,2657
24313,WIKA,2016-07-27,Close,2796
24314,WIKA,2016-07-28,Close,2824
24315,WIKA,2016-07-29,Close,2759
24316,WIKA,2016-08-01,Close,2806
24317,WIKA,2016-08-02,Close,2759
24318,WIKA,2016-08-03,Close,2787
24319,WIKA,2016-08-04,Close,2954
24320,WIKA,2016-08-05,Close,3037
24321,WIKA,2016-08-08,Close,3037
24322,WIKA,2016-08-09,Close,3028
24323,WIKA,2016-08-10,Close,3018
24324,WIKA,2016-08-11,Close,2991
24325,WIKA,2016-08-12,Close,2907
24326,WIKA,2016-08-15,Close,2815
24327,WIKA,2016-08-16,Close,2963
24328,WIKA,2016-08-18,Close,3028
24329,WIKA,2016-08-19,Close,3028
24330,WIKA,2016-08-22,Close,3000
24331,WIKA,2016-08-23,Close,3028
24332,WIKA,2016-08-24,Close,3009
24333,WIKA,2016-08-25,Close,3056
24334,WIKA,2016-08-26,Close,3056
24335,WIKA,2016-08-29,Close,3009
24336,WIKA,2016-08-30,Close,3009
24337,WIKA,2016-08-31,Close,3000
24338,WIKA,2016-09-01,Close,3000
24339,WIKA,2016-09-02,Close,3028
24340,WIKA,2016-09-05,Close,3028
24341,WIKA,2016-09-06,Close,3028
24342,WIKA,2016-09-07,Close,3028
24343,WIKA,2016-09-08,Close,3000
24344,WIKA,2016-09-09,Close,2898
24345,WIKA,2016-09-13,Close,2667
24346,WIKA,2016-09-14,Close,2491
24347,WIKA,2016-09-15,Close,2509
24348,WIKA,2016-09-16,Close,2583
24349,WIKA,2016-09-19,Close,2602
24350,WIKA,2016-09-20,Close,2574
24351,WIKA,2016-09-21,Close,2583
24352,WIKA,2016-09-22,Close,2537
24353,WIKA,2016-09-23,Close,2407
24354,WIKA,2016-09-26,Close,2324
24355,WIKA,2016-09-27,Close,2454
24356,WIKA,2016-09-28,Close,2611
24357,WIKA,2016-09-29,Close,2583
24358,WIKA,2016-09-30,Close,2593
24359,WIKA,2016-10-03,Close,2713
24360,WIKA,2016-10-04,Close,2676
24361,WIKA,2016-10-05,Close,2685
24362,WIKA,2016-10-06,Close,2639
24363,WIKA,2016-10-07,Close,2620
24364,WIKA,2016-10-10,Close,2565
24365,WIKA,2016-10-11,Close,2546
24366,WIKA,2016-10-12,Close,2546
24367,WIKA,2016-10-13,Close,2518
24368,WIKA,2016-10-14,Close,2555
24369,WIKA,2016-10-17,Close,2546
24370,WIKA,2016-10-18,Close,2537
24371,WIKA,2016-10-19,Close,2500
24372,WIKA,2016-10-20,Close,2481
24373,WIKA,2016-10-21,Close,2407
24374,WIKA,2016-10-24,Close,2435
24375,WIKA,2016-10-25,Close,2454
24376,WIKA,2016-10-26,Close,2454
24377,WIKA,2016-10-27,Close,2454
24378,WIKA,2016-10-28,Close,2444
24379,WIKA,2016-10-31,Close,2380
24380,WIKA,2016-11-01,Close,2352
24381,WIKA,2016-11-02,Close,2296
24382,WIKA,2016-11-03,Close,2259
24383,WIKA,2016-11-04,Close,2389
24384,WIKA,2016-11-07,Close,2454
24385,WIKA,2016-11-08,Close,2444
24386,WIKA,2016-11-09,Close,2454
24387,WIKA,2016-11-10,Close,2639
24388,WIKA,2016-11-11,Close,2580
24389,WIKA,2016-11-14,Close,2530
24390,WIKA,2016-11-15,Close,2390
24391,WIKA,2016-11-16,Close,2480
24392,WIKA,2016-11-17,Close,2360
24393,WIKA,2016-11-18,Close,2360
24394,WIKA,2016-11-21,Close,2340
24395,WIKA,2016-11-22,Close,2500
24396,WIKA,2016-11-23,Close,2460
24397,WIKA,2016-11-24,Close,2360
24398,WIKA,2016-11-25,Close,2440
24399,WIKA,2016-11-28,Close,2330
24400,WIKA,2016-11-29,Close,2360
24401,WIKA,2016-11-30,Close,2430
24402,WIKA,2016-12-01,Close,2410
24403,WIKA,2016-12-02,Close,2450
24404,WIKA,2016-12-05,Close,2460
24405,WIKA,2016-12-06,Close,2400
24406,WIKA,2016-12-07,Close,2380
24407,WIKA,2016-12-08,Close,2570
24408,WIKA,2016-12-09,Close,2510
24409,WIKA,2016-12-13,Close,2480
24410,WIKA,2016-12-14,Close,2430
24411,WIKA,2016-12-15,Close,2530
24412,WIKA,2016-12-16,Close,2500
24413,WIKA,2016-12-19,Close,2440
24414,WIKA,2016-12-20,Close,2410
24415,WIKA,2016-12-21,Close,2400
24416,WIKA,2016-12-22,Close,2320
24417,WIKA,2016-12-23,Close,2290
24418,WIKA,2016-12-27,Close,2370
24419,WIKA,2016-12-28,Close,2420
24420,WIKA,2016-12-29,Close,2430
24421,WIKA,2016-12-30,Close,2360
24422,WIKA,2017-01-03,Close,2400
24423,WIKA,2017-01-04,Close,2430
24424,WIKA,2017-01-05,Close,2400
24425,WIKA,2017-01-06,Close,2400
24426,WIKA,2017-01-09,Close,2420
24427,WIKA,2017-01-10,Close,2530
24428,WIKA,2017-01-11,Close,2480
24429,WIKA,2017-01-12,Close,2490
24430,WIKA,2017-01-13,Close,2490
24431,WIKA,2017-01-16,Close,2510
24432,WIKA,2017-01-17,Close,2520
24433,WIKA,2017-01-18,Close,2540
24434,WIKA,2017-01-19,Close,2500
24435,WIKA,2017-01-20,Close,2480
24436,WIKA,2017-01-23,Close,2450
24437,WIKA,2017-01-24,Close,2470
24438,WIKA,2017-01-25,Close,2510
24439,WIKA,2017-01-26,Close,2500
24440,WIKA,2017-01-27,Close,2460
24441,WIKA,2017-01-30,Close,2460
24442,WIKA,2017-01-31,Close,2570
24443,WIKA,2017-02-01,Close,2520
24444,WIKA,2017-02-02,Close,2510
24445,WIKA,2017-02-03,Close,2490
24446,WIKA,2017-02-06,Close,2510
24447,WIKA,2017-02-07,Close,2490
24448,WIKA,2017-02-08,Close,2500
24449,WIKA,2017-02-09,Close,2490
24450,WIKA,2017-02-10,Close,2470
24451,WIKA,2017-02-13,Close,2520
24452,WIKA,2017-02-14,Close,2510
24453,WIKA,2017-02-16,Close,2510
24454,WIKA,2017-02-17,Close,2510
24455,WIKA,2017-02-20,Close,2500
24456,WIKA,2017-02-21,Close,2480
24457,WIKA,2017-02-22,Close,2480
24458,WIKA,2017-02-23,Close,2530
24459,WIKA,2017-02-24,Close,2500
24460,WIKA,2017-02-27,Close,2500
24461,WIKA,2017-02-28,Close,2500
24462,WIKA,2017-03-01,Close,2500
24463,WIKA,2017-03-02,Close,2510
24464,WIKA,2017-03-03,Close,2480
24465,WIKA,2017-03-06,Close,2490
24466,WIKA,2017-03-07,Close,2450
24467,WIKA,2017-03-08,Close,2450
24468,WIKA,2017-03-09,Close,2480
24469,WIKA,2017-03-10,Close,2470
24470,WIKA,2017-03-13,Close,2470
24471,WIKA,2017-03-14,Close,2480
24472,WIKA,2017-03-15,Close,2450
24473,WIKA,2017-03-16,Close,2450
24474,WIKA,2017-03-17,Close,2490
24475,WIKA,2017-03-20,Close,2450
24476,WIKA,2017-03-21,Close,2480
24477,WIKA,2017-03-22,Close,2460
24478,WIKA,2017-03-23,Close,2490
24479,WIKA,2017-03-24,Close,2460
24480,WIKA,2017-03-27,Close,2430
24481,WIKA,2017-03-29,Close,2400
24482,WIKA,2017-03-30,Close,2430
24483,WIKA,2017-03-31,Close,2410
24484,WIKA,2017-04-03,Close,2390
24485,WIKA,2017-04-04,Close,2360
24486,WIKA,2017-04-06,Close,2260
24487,WIKA,2017-04-07,Close,2260
24488,WIKA,2017-04-10,Close,2210
24489,WIKA,2017-04-11,Close,2190
24490,WIKA,2017-04-12,Close,2360
24491,WIKA,2017-04-13,Close,2380
24492,WIKA,2017-04-17,Close,2340
24493,WIKA,2017-04-18,Close,2390
24494,WIKA,2017-04-20,Close,2330
24495,WIKA,2017-04-21,Close,2370
24496,WIKA,2017-04-25,Close,2360
24497,WIKA,2017-04-26,Close,2330
24498,WIKA,2017-04-27,Close,2380
24499,WIKA,2017-04-28,Close,2370
24500,WIKA,2017-05-02,Close,2320
24501,WIKA,2017-05-03,Close,2300
24502,WIKA,2017-05-04,Close,2230
24503,WIKA,2017-05-05,Close,2290
24504,WIKA,2017-05-08,Close,2280
24505,WIKA,2017-05-09,Close,2240
24506,WIKA,2017-05-10,Close,2180
24507,WIKA,2017-05-12,Close,2190
24508,WIKA,2017-05-15,Close,2230
24509,WIKA,2017-05-16,Close,2230
24510,WIKA,2017-05-17,Close,2250
24511,WIKA,2017-05-18,Close,2220
24512,WIKA,2017-05-19,Close,2300
24513,WIKA,2017-05-22,Close,2380
24514,WIKA,2017-05-23,Close,2330
24515,WIKA,2017-05-24,Close,2350
24516,WIKA,2017-05-26,Close,2320
24517,WIKA,2017-05-29,Close,2280
24518,WIKA,2017-05-30,Close,2260
24519,WIKA,2017-05-31,Close,2290
24520,WIKA,2017-06-02,Close,2280
24521,WIKA,2017-06-05,Close,2250
24522,WIKA,2017-06-06,Close,2200
24523,WIKA,2017-06-07,Close,2230
24524,WIKA,2017-06-08,Close,2210
24525,WIKA,2017-06-09,Close,2210
24526,WIKA,2017-06-12,Close,2210
24527,WIKA,2017-06-13,Close,2200
24528,WIKA,2017-06-14,Close,2260
24529,WIKA,2017-06-15,Close,2260
24530,WIKA,2017-06-16,Close,2230
24531,WIKA,2017-06-19,Close,2200
24532,WIKA,2017-06-20,Close,2220
24533,WIKA,2017-06-21,Close,2240
24534,WIKA,2017-06-22,Close,2210
24535,WIKA,2017-07-03,Close,2220
24536,WIKA,2017-07-04,Close,2250
24537,WIKA,2017-07-05,Close,2220
24538,WIKA,2017-07-06,Close,2240
24539,WIKA,2017-07-07,Close,2200
24540,WIKA,2017-07-10,Close,2200
24541,WIKA,2017-07-11,Close,2170
24542,WIKA,2017-07-12,Close,2170
24543,WIKA,2017-07-13,Close,2180
24544,WIKA,2017-07-14,Close,2170
24545,WIKA,2017-07-17,Close,2090
24546,WIKA,2017-07-18,Close,2050
24547,WIKA,2017-07-19,Close,1975
24548,WIKA,2017-07-20,Close,2010
24549,WIKA,2017-07-21,Close,1990
24550,WIKA,2017-07-24,Close,2000
24551,WIKA,2017-07-25,Close,1995
24552,WIKA,2017-07-26,Close,1990
24553,WIKA,2017-07-27,Close,1995
24554,WIKA,2017-07-28,Close,2070
24555,WIKA,2017-07-31,Close,2080
24556,WIKA,2017-08-01,Close,2030
24557,WIKA,2017-08-02,Close,2030
24558,WIKA,2017-08-03,Close,2010
24559,WIKA,2017-08-04,Close,2000
24560,WIKA,2017-08-07,Close,1980
24561,WIKA,2017-08-08,Close,1995
24562,WIKA,2017-08-09,Close,2070
24563,WIKA,2017-08-10,Close,2060
24564,WIKA,2017-08-11,Close,2010
24565,WIKA,2017-08-14,Close,2060
24566,WIKA,2017-08-15,Close,2030
24567,WIKA,2017-08-16,Close,2020
24568,WIKA,2017-08-18,Close,2000
24569,WIKA,2017-08-21,Close,2000
24570,WIKA,2017-08-22,Close,2010
24571,WIKA,2017-08-23,Close,2000
24572,WIKA,2017-08-24,Close,1990
24573,WIKA,2017-08-25,Close,1990
24574,WIKA,2017-08-28,Close,1990
24575,WIKA,2017-08-29,Close,1990
24576,WIKA,2017-08-30,Close,1985
24577,WIKA,2017-08-31,Close,1985
24578,WIKA,2017-09-04,Close,1925
24579,WIKA,2017-09-05,Close,1925
24580,WIKA,2017-09-06,Close,1895
24581,WIKA,2017-09-07,Close,1905
24582,WIKA,2017-09-08,Close,1905
24583,WIKA,2017-09-11,Close,1960
24584,WIKA,2017-09-12,Close,1895
24585,WIKA,2017-09-13,Close,1855
24586,WIKA,2017-09-14,Close,1800
24587,WIKA,2017-09-15,Close,1795
24588,WIKA,2017-09-18,Close,1870
24589,WIKA,2017-09-19,Close,1910
24590,WIKA,2017-09-20,Close,1905
24591,WIKA,2017-09-22,Close,1880
24592,WIKA,2017-09-25,Close,1845
24593,WIKA,2017-09-26,Close,1820
24594,WIKA,2017-09-27,Close,1790
24595,WIKA,2017-09-28,Close,1790
24596,WIKA,2017-09-29,Close,1790
24597,WIKA,2017-10-02,Close,1805
24598,WIKA,2017-10-03,Close,1835
24599,WIKA,2017-10-04,Close,1855
24600,WIKA,2017-10-05,Close,1795
24601,WIKA,2017-10-06,Close,1785
24602,WIKA,2017-10-09,Close,1800
24603,WIKA,2017-10-10,Close,1785
24604,WIKA,2017-10-11,Close,1755
24605,WIKA,2017-10-12,Close,1735
24606,WIKA,2017-10-13,Close,1760
24607,WIKA,2017-10-16,Close,1800
24608,WIKA,2017-10-17,Close,1800
24609,WIKA,2017-10-18,Close,1775
24610,WIKA,2017-10-19,Close,1810
24611,WIKA,2017-10-20,Close,1900
24612,WIKA,2017-10-23,Close,1990
24613,WIKA,2017-10-24,Close,1990
24614,WIKA,2017-10-25,Close,2050
24615,WIKA,2017-10-26,Close,2050
24616,WIKA,2017-10-27,Close,2010
24617,WIKA,2017-10-30,Close,1995
24618,WIKA,2017-10-31,Close,1970
24619,WIKA,2017-11-01,Close,1950
24620,WIKA,2017-11-02,Close,1940
24621,WIKA,2017-11-03,Close,1960
24622,WIKA,2017-11-06,Close,2020
24623,WIKA,2017-11-07,Close,2000
24624,WIKA,2017-11-08,Close,2040
24625,WIKA,2017-11-09,Close,2010
24626,WIKA,2017-11-10,Close,2010
24627,WIKA,2017-11-13,Close,2020
24628,WIKA,2017-11-14,Close,2000
24629,WIKA,2017-11-15,Close,1980
24630,WIKA,2017-11-16,Close,1970
24631,WIKA,2017-11-17,Close,1975
24632,WIKA,2017-11-20,Close,1960
24633,WIKA,2017-11-21,Close,1970
24634,WIKA,2017-11-22,Close,1950
24635,WIKA,2017-11-23,Close,1925
24636,WIKA,2017-11-24,Close,1900
24637,WIKA,2017-11-27,Close,1880
24638,WIKA,2017-11-28,Close,1810
24639,WIKA,2017-11-29,Close,1805
24640,WIKA,2017-11-30,Close,1805
24641,WIKA,2017-12-04,Close,1730
24642,WIKA,2017-12-05,Close,1665
24643,WIKA,2017-12-06,Close,1600
24644,WIKA,2017-12-07,Close,1645
24645,WIKA,2017-12-08,Close,1610
24646,WIKA,2017-12-11,Close,1570
24647,WIKA,2017-12-12,Close,1505
24648,WIKA,2017-12-13,Close,1505
24649,WIKA,2017-12-14,Close,1575
24650,WIKA,2017-12-15,Close,1590
24651,WIKA,2017-12-18,Close,1605
24652,WIKA,2017-12-19,Close,1605
24653,WIKA,2017-12-20,Close,1580
24654,WIKA,2017-12-21,Close,1580
24655,WIKA,2017-12-22,Close,1560
24656,WIKA,2017-12-27,Close,1545
24657,WIKA,2017-12-28,Close,1535
24658,WIKA,2017-12-29,Close,1550
24659,WIKA,2018-01-02,Close,1565
24660,WIKA,2018-01-03,Close,1525
24661,WIKA,2018-01-04,Close,1550
24662,WIKA,2018-01-05,Close,1580
24663,WIKA,2018-01-08,Close,1700
24664,WIKA,2018-01-09,Close,1795
24665,WIKA,2018-01-10,Close,1770
24666,WIKA,2018-01-11,Close,1800
24667,WIKA,2018-01-12,Close,1780
24668,WIKA,2018-01-15,Close,1825
24669,WIKA,2018-01-16,Close,1940
24670,WIKA,2018-01-17,Close,2050
24671,WIKA,2018-01-18,Close,2000
24672,WIKA,2018-01-19,Close,1970
24673,WIKA,2018-01-22,Close,1935
24674,WIKA,2018-01-23,Close,1970
24675,WIKA,2018-01-24,Close,2080
24676,WIKA,2018-01-25,Close,2110
24677,WIKA,2018-01-26,Close,2110
24678,WIKA,2018-01-29,Close,2120
24679,WIKA,2018-01-30,Close,2050
24680,WIKA,2018-01-31,Close,2080
24681,WIKA,2018-02-01,Close,2040
24682,WIKA,2018-02-02,Close,2020
24683,WIKA,2018-02-05,Close,1970
24684,WIKA,2018-02-06,Close,1910
24685,WIKA,2018-02-07,Close,1930
24686,WIKA,2018-02-08,Close,2030
24687,WIKA,2018-02-09,Close,1980
24688,WIKA,2018-02-12,Close,1980
24689,WIKA,2018-02-13,Close,1940
24690,WIKA,2018-02-14,Close,1925
24691,WIKA,2018-02-15,Close,1955
24692,WIKA,2018-02-19,Close,2010
24693,WIKA,2018-02-20,Close,1970
24694,WIKA,2018-02-21,Close,1930
24695,WIKA,2018-02-22,Close,1940
24696,WIKA,2018-02-23,Close,1910
24697,WIKA,2018-02-26,Close,1900
24698,WIKA,2018-02-27,Close,1935
24699,WIKA,2018-02-28,Close,1925
24700,WIKA,2018-03-01,Close,1910
24701,WIKA,2018-03-02,Close,1900
24702,WIKA,2018-03-05,Close,1875
24703,WIKA,2018-03-06,Close,1865
24704,WIKA,2018-03-07,Close,1810
24705,WIKA,2018-03-08,Close,1815
24706,WIKA,2018-03-09,Close,1815
24707,WIKA,2018-03-12,Close,1820
24708,WIKA,2018-03-13,Close,1800
24709,WIKA,2018-03-14,Close,1785
24710,WIKA,2018-03-15,Close,1745
24711,WIKA,2018-03-16,Close,1710
24712,WIKA,2018-03-19,Close,1710
24713,WIKA,2018-03-20,Close,1700
24714,WIKA,2018-03-21,Close,1750
24715,WIKA,2018-03-22,Close,1695
24716,WIKA,2018-03-23,Close,1710
24717,WIKA,2018-03-26,Close,1705
24718,WIKA,2018-03-27,Close,1695
24719,WIKA,2018-03-28,Close,1695
24720,WIKA,2018-03-29,Close,1680
24721,WIKA,2018-04-02,Close,1710
24722,WIKA,2018-04-03,Close,1690
24723,WIKA,2018-04-04,Close,1690
24724,WIKA,2018-04-05,Close,1730
24725,WIKA,2018-04-06,Close,1755
24726,WIKA,2018-04-09,Close,1740
24727,WIKA,2018-04-10,Close,1750
24728,WIKA,2018-04-11,Close,1725
24729,WIKA,2018-04-12,Close,1700
24730,WIKA,2018-04-13,Close,1700
24731,WIKA,2018-04-18,Close,1690
24732,WIKA,2018-04-23,Close,1690
24733,WIKA,2018-04-24,Close,1680
24734,WIKA,2018-04-30,Close,1585
24735,WIKA,2018-05-02,Close,1560
24736,WIKA,2018-05-03,Close,1460
24737,WIKA,2018-05-04,Close,1370
24738,WIKA,2018-05-07,Close,1355
24739,WIKA,2018-05-08,Close,1250
24740,WIKA,2018-05-09,Close,1330
24741,WIKA,2018-05-11,Close,1380
24742,WIKA,2018-05-14,Close,1355
24743,WIKA,2018-05-15,Close,1405
24744,WIKA,2018-05-16,Close,1465
24745,WIKA,2018-05-17,Close,1560
24746,WIKA,2018-05-18,Close,1525
24747,WIKA,2018-05-21,Close,1590
24748,WIKA,2018-05-22,Close,1605
24749,WIKA,2018-05-23,Close,1630
24750,WIKA,2018-05-24,Close,1680
24751,WIKA,2018-05-25,Close,1650
24752,WIKA,2018-05-28,Close,1655
24753,WIKA,2018-05-30,Close,1670
24754,WIKA,2018-05-31,Close,1670
24755,WIKA,2018-06-04,Close,1650
24756,WIKA,2018-06-05,Close,1655
24757,WIKA,2018-06-06,Close,1615
24758,WIKA,2018-06-07,Close,1645
24759,WIKA,2018-06-08,Close,1620
24760,WIKA,2018-06-20,Close,1545
24761,WIKA,2018-06-21,Close,1455
24762,WIKA,2018-06-22,Close,1430
24763,WIKA,2018-06-25,Close,1405
24764,WIKA,2018-06-26,Close,1395
24765,WIKA,2018-06-27,Close,1375
24766,WIKA,2018-06-28,Close,1315
24767,WIKA,2018-06-29,Close,1325
24768,WIKA,2018-07-02,Close,1320
24769,WIKA,2018-07-03,Close,1255
24770,WIKA,2018-07-04,Close,1270
24771,WIKA,2018-07-05,Close,1285
24772,WIKA,2018-07-06,Close,1295
24773,WIKA,2018-07-09,Close,1360
24774,WIKA,2018-07-10,Close,1360
24775,WIKA,2018-07-11,Close,1340
24776,WIKA,2018-07-12,Close,1355
24777,WIKA,2018-07-13,Close,1350
24778,WIKA,2018-07-16,Close,1345
24779,WIKA,2018-07-17,Close,1465
24780,WIKA,2018-07-18,Close,1495
24781,WIKA,2018-07-19,Close,1455
24782,WIKA,2018-07-20,Close,1485
24783,WIKA,2018-07-23,Close,1475
24784,WIKA,2018-07-24,Close,1485
24785,WIKA,2018-07-25,Close,1475
24786,WIKA,2018-07-26,Close,1475
24787,WIKA,2018-07-27,Close,1470
24788,WIKA,2018-07-30,Close,1570
24789,WIKA,2018-07-31,Close,1550
24790,WIKA,2018-08-01,Close,1580
24791,WIKA,2018-08-02,Close,1555
24792,WIKA,2018-08-03,Close,1570
24793,WIKA,2018-08-06,Close,1650
24794,WIKA,2018-08-07,Close,1680
24795,WIKA,2018-08-08,Close,1675
24796,WIKA,2018-08-09,Close,1640
24797,WIKA,2018-08-10,Close,1690
24798,WIKA,2018-08-13,Close,1605
24799,WIKA,2018-08-14,Close,1605
24800,WIKA,2018-08-15,Close,1590
24801,WIKA,2018-08-16,Close,1540
24802,WIKA,2018-08-20,Close,1575
24803,WIKA,2018-08-21,Close,1600
24804,WIKA,2018-08-23,Close,1600
24805,WIKA,2018-08-24,Close,1570
24806,WIKA,2018-08-27,Close,1590
24807,WIKA,2018-08-28,Close,1605
24808,WIKA,2018-08-29,Close,1645
24809,WIKA,2018-08-30,Close,1605
24810,WIKA,2018-08-31,Close,1550
24811,WIKA,2018-09-03,Close,1545
24812,WIKA,2018-09-04,Close,1555
24813,WIKA,2018-09-05,Close,1455
24814,WIKA,2018-09-06,Close,1460
24815,WIKA,2018-09-07,Close,1460
24816,WIKA,2018-09-10,Close,1435
24817,WIKA,2018-09-12,Close,1425
24818,WIKA,2018-09-13,Close,1425
24819,WIKA,2018-09-14,Close,1425
24820,WIKA,2018-09-17,Close,1390
24821,WIKA,2018-09-18,Close,1375
24822,WIKA,2018-09-19,Close,1370
24823,WIKA,2018-09-20,Close,1395
24824,WIKA,2018-09-21,Close,1410
24825,WIKA,2018-09-24,Close,1375
24826,WIKA,2018-09-25,Close,1365
24827,WIKA,2018-09-26,Close,1355
24828,WIKA,2018-09-27,Close,1360
24829,WIKA,2018-09-28,Close,1365
24830,WIKA,2018-10-01,Close,1450
24831,WIKA,2018-10-02,Close,1415
24832,WIKA,2018-10-03,Close,1375
24833,WIKA,2018-10-04,Close,1350
24834,WIKA,2018-10-05,Close,1310
24835,WIKA,2018-10-08,Close,1300
24836,WIKA,2018-10-09,Close,1300
24837,WIKA,2018-10-10,Close,1305
24838,WIKA,2018-10-11,Close,1270
24839,WIKA,2018-10-12,Close,1290
24840,WIKA,2018-10-15,Close,1285
24841,WIKA,2018-10-16,Close,1270
24842,WIKA,2018-10-17,Close,1270
24843,WIKA,2018-10-18,Close,1255
24844,WIKA,2018-10-19,Close,1240
24845,WIKA,2018-10-22,Close,1265
24846,WIKA,2018-10-23,Close,1240
24847,WIKA,2018-10-24,Close,1225
24848,WIKA,2018-10-25,Close,1200
24849,WIKA,2018-10-26,Close,1165
24850,WIKA,2018-10-29,Close,1105
24851,WIKA,2018-10-30,Close,1100
24852,WIKA,2018-10-31,Close,1100
24853,WIKA,2018-11-01,Close,1165
24854,WIKA,2018-11-02,Close,1185
24855,WIKA,2018-11-05,Close,1190
24856,WIKA,2018-11-06,Close,1190
24857,WIKA,2018-11-07,Close,1275
24858,WIKA,2018-11-08,Close,1275
24859,WIKA,2018-11-09,Close,1205
24860,WIKA,2018-11-12,Close,1170
24861,WIKA,2018-11-13,Close,1170
